analysis_family,algorithm,variant,seed,training_episodes,selected_checkpoint,validation_return,validation_f1,validation_recall,validation_fpr,validation_ba,test_f1,test_recall,test_fpr,test_ba,test_switches,test_occupancy_tinydt,test_occupancy_lightlr,test_occupancy_medrf,test_occupancy_heavymlp,unique_validation_states,unique_test_states,policy_hash,config_hash,training_curve_path,validation_curve_path,action_map_path,notes
state,Tabular-Q,minus_previous_action,2011,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,3,3,0a6d28198e549c329d7c6612f8c5a06d9d99aac6e67a34126b1722a9b6398925,df62d1b4673d1a1053f65f3ac5c04b9bf22979535d3c61316ebe5a37dcd80866,state-tabularq-minus_previous_action-2011/training.jsonl,state-tabularq-minus_previous_action-2011/validation_windows.jsonl,state-tabularq-minus_previous_action-2011/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_previous_action,2017,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,3,3,92dfc78a37c88ff4bb085b761647f7d2f4e9689047456d3b3a0d01082188820f,df62d1b4673d1a1053f65f3ac5c04b9bf22979535d3c61316ebe5a37dcd80866,state-tabularq-minus_previous_action-2017/training.jsonl,state-tabularq-minus_previous_action-2017/validation_windows.jsonl,state-tabularq-minus_previous_action-2017/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_previous_action,2027,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,3,3,55b1f3899603a30f747e549a73764eae88207fb4693533d1672069796eebaa3b,df62d1b4673d1a1053f65f3ac5c04b9bf22979535d3c61316ebe5a37dcd80866,state-tabularq-minus_previous_action-2027/training.jsonl,state-tabularq-minus_previous_action-2027/validation_windows.jsonl,state-tabularq-minus_previous_action-2027/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_previous_action,2029,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,3,3,da4bb718f3f65d4157f64d4a9e6fcea23a1bd615389475b0789717aaf1e01f7e,df62d1b4673d1a1053f65f3ac5c04b9bf22979535d3c61316ebe5a37dcd80866,state-tabularq-minus_previous_action-2029/training.jsonl,state-tabularq-minus_previous_action-2029/validation_windows.jsonl,state-tabularq-minus_previous_action-2029/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_queue,2003,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,c60e2efc9e61b20b483dbe140d6ab5d07e14cddb133a306a47cf7b99937f51bb,beb267360ea2070d0295c76df1c670aa918a77652bb3d8082a5ab8f5058db24b,state-tabularq-minus_queue-2003/training.jsonl,state-tabularq-minus_queue-2003/validation_windows.jsonl,state-tabularq-minus_queue-2003/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_queue,2011,1000,49,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,2181cc570f9595f07fec2f1dc6341b90a6ea3daf9290d0742cfc363d277e65f5,beb267360ea2070d0295c76df1c670aa918a77652bb3d8082a5ab8f5058db24b,state-tabularq-minus_queue-2011/training.jsonl,state-tabularq-minus_queue-2011/validation_windows.jsonl,state-tabularq-minus_queue-2011/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_queue,2017,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,359bf4ae804b5d2fbfee208b0a4bc2a1b7a90fdac315277c500a829cb8765050,beb267360ea2070d0295c76df1c670aa918a77652bb3d8082a5ab8f5058db24b,state-tabularq-minus_queue-2017/training.jsonl,state-tabularq-minus_queue-2017/validation_windows.jsonl,state-tabularq-minus_queue-2017/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_queue,2027,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,c57ed8c2bd49f9a1973a74a76137e603d1b0ea4087557a3cfb74fbf6beab3d9a,beb267360ea2070d0295c76df1c670aa918a77652bb3d8082a5ab8f5058db24b,state-tabularq-minus_queue-2027/training.jsonl,state-tabularq-minus_queue-2027/validation_windows.jsonl,state-tabularq-minus_queue-2027/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_queue,2029,1000,49,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,ed7f70f1b11902725e0994dd8443dbc863527ce66ff6ff778d732d29cf838926,beb267360ea2070d0295c76df1c670aa918a77652bb3d8082a5ab8f5058db24b,state-tabularq-minus_queue-2029/training.jsonl,state-tabularq-minus_queue-2029/validation_windows.jsonl,state-tabularq-minus_queue-2029/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_temperature,2003,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,a0bb18d7bd564b7ff94c1ca0c39cbc13a9bce9e28e44b7c4cb0a8f1959b00149,f4b1da000f430bb96c15ad60b211ce2be9bab6643f950299d65d00db0bdf4d96,state-tabularq-minus_temperature-2003/training.jsonl,state-tabularq-minus_temperature-2003/validation_windows.jsonl,state-tabularq-minus_temperature-2003/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_temperature,2011,1000,49,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,1195666c3e699d16200bf2722ff46aaf29c7641f193212e8c15349be98422ed7,f4b1da000f430bb96c15ad60b211ce2be9bab6643f950299d65d00db0bdf4d96,state-tabularq-minus_temperature-2011/training.jsonl,state-tabularq-minus_temperature-2011/validation_windows.jsonl,state-tabularq-minus_temperature-2011/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_temperature,2017,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,3f97664754073d436e606bd604db3c8d99bf78f15a4e393abfc19462ea6f87a8,f4b1da000f430bb96c15ad60b211ce2be9bab6643f950299d65d00db0bdf4d96,state-tabularq-minus_temperature-2017/training.jsonl,state-tabularq-minus_temperature-2017/validation_windows.jsonl,state-tabularq-minus_temperature-2017/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_temperature,2027,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,205f9a49d6dec44c579ca3bb32cc9bf5d5e56caf16131664f1ae2d0ba71f86d5,f4b1da000f430bb96c15ad60b211ce2be9bab6643f950299d65d00db0bdf4d96,state-tabularq-minus_temperature-2027/training.jsonl,state-tabularq-minus_temperature-2027/validation_windows.jsonl,state-tabularq-minus_temperature-2027/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_temperature,2029,1000,49,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,4,4,ff22679172a8f03fafd7c91f7e8e0ee98ca53c3e3de0ecb10fe3380b3516b5df,f4b1da000f430bb96c15ad60b211ce2be9bab6643f950299d65d00db0bdf4d96,state-tabularq-minus_temperature-2029/training.jsonl,state-tabularq-minus_temperature-2029/validation_windows.jsonl,state-tabularq-minus_temperature-2029/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_threat,2003,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,2,2,31e25f40d4abbcaad80e413294d23c63659c8e94529fcae0a2ed27f5a3d5e968,491f742ad770042c6ee334d74207c9b5fcbba61ecc0640ddf7432089b201b1de,state-tabularq-minus_threat-2003/training.jsonl,state-tabularq-minus_threat-2003/validation_windows.jsonl,state-tabularq-minus_threat-2003/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_threat,2011,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,2,2,24c814e85a439cb0463e639fd0270b458295e566407d2b1c5c1ebf456cfb1f27,491f742ad770042c6ee334d74207c9b5fcbba61ecc0640ddf7432089b201b1de,state-tabularq-minus_threat-2011/training.jsonl,state-tabularq-minus_threat-2011/validation_windows.jsonl,state-tabularq-minus_threat-2011/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_threat,2017,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,2,2,512cb85cfcc9c3de231b858ff683f61eff571b01ca74ec591fdf3852f254953a,491f742ad770042c6ee334d74207c9b5fcbba61ecc0640ddf7432089b201b1de,state-tabularq-minus_threat-2017/training.jsonl,state-tabularq-minus_threat-2017/validation_windows.jsonl,state-tabularq-minus_threat-2017/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_threat,2027,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,2,2,f9dc5c7d5c78df5fb313c4987151452560c7142665bd399f1fa680e5608782c4,491f742ad770042c6ee334d74207c9b5fcbba61ecc0640ddf7432089b201b1de,state-tabularq-minus_threat-2027/training.jsonl,state-tabularq-minus_threat-2027/validation_windows.jsonl,state-tabularq-minus_threat-2027/action_map.json,test descriptive only; no test-based selection
state,Tabular-Q,minus_threat,2029,1000,24,246.59004000743695,0.9834187275588009,0.992046511627907,0.013371951219512195,0.9893372802041974,0.970438952674321,0.9670988372093023,0.01364329268292683,0.9767277722631877,10,0.0,1.0,0.0,0.0,2,2,41b705b0baa00e3b6871017f42e948394496be480d589f9205bcf3657487c1a1,491f742ad770042c6ee334d74207c9b5fcbba61ecc0640ddf7432089b201b1de,state-tabularq-minus_threat-2029/training.jsonl,state-tabularq-minus_threat-2029/validation_windows.jsonl,state-tabularq-minus_threat-2029/action_map.json,test descriptive only; no test-based selection
